web_date,type,desc_title,proposal_id,proposal_link,period,proposal_filename
25.07.2002,RV,Zinsenrechts-Änderungsgesetz,1167 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01167/index.shtml,XXI,XXI_1167dB
25.07.2002,RV,Strafrechtsänderungsgesetz 2002,1166 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01166/index.shtml,XXI,XXI_1166dB
25.07.2002,RV,Strahlenschutz-EU-Anpassungsgesetz 2002,1160 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01160/index.shtml,XXI,XXI_1160dB
25.07.2002,RV,Bundesluftreinhaltegesetz,1159 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01159/index.shtml,XXI,XXI_1159dB
25.07.2002,RV,Veräußerung von beweglichem Bundesvermögen,1158 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01158/index.shtml,XXI,XXI_1158dB
25.07.2002,RV,Veräußerung von unbeweglichem Bundesvermögen,1137 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01137/index.shtml,XXI,XXI_1137dB
25.07.2002,RV,"Universitätsgesetz 2002; Organisation der Universitäten, Organisation der Universitäten der Künste, Änderung",1134 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01134/index.shtml,XXI,XXI_1134dB
25.07.2002,RV,GWG - Novelle 2002,1116 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01116/index.shtml,XXI,XXI_1116dB
25.07.2002,A,"Bankwesengesetz, Kartellgesetz, Änderung",714/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00714/index.shtml,XXI,XXI_714A
25.07.2002,A,"Gewerbeordnung, Änderung",713/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00713/index.shtml,XXI,XXI_713A
25.07.2002,A,"Führerscheingesetz, Änderung",707/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00707/index.shtml,XXI,XXI_707A
25.07.2002,A,"Versammlungsgesetz, Änderung",680/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00680/index.shtml,XXI,XXI_680A
25.07.2002,A,"Straßenverkehrsordnung, Änderung",544/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00544/index.shtml,XXI,XXI_544A
25.07.2002,A,"Verwaltungsgerichtshofgesetz, Änderung",318/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00318/index.shtml,XXI,XXI_318A
11.07.2002,A,"Ziviltechnikerkammergesetz, Änderung",733/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00733/index.shtml,XXI,XXI_733A
11.07.2002,A,"Verwaltungsstrafgesetz, Änderung",671/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00671/index.shtml,XXI,XXI_671A
11.07.2002,A,"Konsumentenschutzgesetz, Änderung",659/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00659/index.shtml,XXI,XXI_659A
11.07.2002,A,"Hochschul-Taxengesetz, Änderung",444/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00444/index.shtml,XXI,XXI_444A
11.07.2002,A,"Allgemeines Sozialversicherungsgesetz, Änderung",201/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00201/index.shtml,XXI,XXI_201A
10.07.2002,RV,"Schulorganisationsgesetz, Änderung",1190 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01190/index.shtml,XXI,XXI_1190dB
10.07.2002,RV,"Schulunterrichtsgesetz, Änderung",1189 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01189/index.shtml,XXI,XXI_1189dB
10.07.2002,RV,"Schulpflichtgesetz, Änderung",1188 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01188/index.shtml,XXI,XXI_1188dB
10.07.2002,VOLKBG,Veto gegen Temelin,1065 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01065/index.shtml,XXI,XXI_1065dB
10.07.2002,A,"Fortpflanzungsmedizingesetz, Änderung",729/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00729/index.shtml,XXI,XXI_729A
09.07.2002,A,"Gewerbeordnung, Änderung",723/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00723/index.shtml,XXI,XXI_723A
09.07.2002,A,"Beamten-Dienstrechtsgesetz, Bundesbahn-Pensionsgesetz u.a., Änderung",709/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00709/index.shtml,XXI,XXI_709A
09.07.2002,A,"Versammlungsgesetz, Strafgesetzbuch, Änderung",681/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00681/index.shtml,XXI,XXI_681A
04.07.2002,A,"Bestimmungen des Bundes-Verfassungsgesetzes über die Einsetzung von Untersuchungsausschüssen, Änderung",419/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00419/index.shtml,XXI,XXI_419A
03.07.2002,BUA,Elektrizitätswirtschafts- und -organisationsgesetz,1148 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01148/index.shtml,XXI,XXI_1148dB
01.07.2002,A,Reorganisationsbegleitgesetz - REORGBG,658/A,https://www.parlament.gv.at/PAKT/VHG/XXI/A/A_00658/index.shtml,XXI,XXI_658A
30.06.2002,RV,Forstliches Vermehrungsgutgesetz; Agrarrechtsänderungsgesetz 2002,1133 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01133/index.shtml,XXI,XXI_1133dB
27.06.2002,BUA,"Familienlastenausgleichsgesetz 1967, Änderung",1178 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01178/index.shtml,XXI,XXI_1178dB
27.06.2002,BUA,"Parlamentsmitarbeitergesetz, Änderung",1177 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01177/index.shtml,XXI,XXI_1177dB
27.06.2002,BUA,"Postsparkassengesetz 1969, Alkoholsteuergesetz u.a., Änderung; Übergangsbestimmungen im HGB, Ergänzung",1150 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01150/index.shtml,XXI,XXI_1150dB
27.06.2002,RV,Bundesstraßen-Mautgesetz 2002,1139 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01139/index.shtml,XXI,XXI_1139dB
27.06.2002,RV,SPG-Novelle 2002,1138 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01138/index.shtml,XXI,XXI_1138dB
27.06.2002,RV,"Familienlastenausgleichsgesetz, Änderung",1136 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01136/index.shtml,XXI,XXI_1136dB
27.06.2002,RV,"Betriebliches Mitarbeitervorsorgegesetz; Arbeitsvertragsrechts-Anpassungsgesetz, Angestelltengesetz u.a., Änderung",1131 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01131/index.shtml,XXI,XXI_1131dB
27.06.2002,RV,"Gewerbeordnung, Berufsausbildungsgesetz u.a., Änderung",1117 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01117/index.shtml,XXI,XXI_1117dB
26.06.2002,RV,Strafprozessreformgesetz,1165 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01165/index.shtml,XXI,XXI_1165dB
