web_date,type,desc_title,proposal_id,proposal_link,period,proposal_filename
11.05.2006,A,"Vorübergehende sachliche Immunität von Leihgaben zu Ausstellungen der Bundesmuseen, Änderung",750/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00750/index.shtml,XXII,XXII_750A
09.05.2006,A,"Bundes-Verfassungsgesetz, Änderung; Bundesgrundsatzgesetz",766/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00766/index.shtml,XXII,XXII_766A
08.05.2006,RV,Haftungsübernahme für die Finanzierung von Eisenbahnmaterial (EUROFIMA-Gesetz),1391 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01391/index.shtml,XXII,XXII_1391dB
28.04.2006,RV,Bauern-Sozialversicherungsgesetz,1280 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01280/index.shtml,XXII,XXII_1280dB
27.04.2006,A,"Kraftfahrgesetz, Änderung",816/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00816/index.shtml,XXII,XXII_816A
26.04.2006,A,Anti-Doping-Bundesgesetz (zurückgezogen),813/A und Zu 813/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00813/index.shtml,XXII,XXII_813AundZu813A
25.04.2006,RV,Übernahmerechts-Änderungsgesetz 2006 – ÜbRÄG 2006,1334 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01334/index.shtml,XXII,XXII_1334dB
25.04.2006,A,ÖIAG-Gesetz 2000,754/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00754/index.shtml,XXII,XXII_754A
25.04.2006,A,"Universitätsgesetz, Änderung",752/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00752/index.shtml,XXII,XXII_752A
21.04.2006,RV,"Bundesstraßengesetz 1971, Änderung",1333 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01333/index.shtml,XXII,XXII_1333dB
21.04.2006,RV,"Straßentunnel-Sicherheitsgesetz, Straßenverkehrsordnung 1960, Änderung",1328 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01328/index.shtml,XXII,XXII_1328dB
21.04.2006,RV,"Kraftfahrgesetz, Änderung (27. KFG-Novelle)",1327 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01327/index.shtml,XXII,XXII_1327dB
21.04.2006,RV,Anti-Stalking-Gesetz,1316 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01316/index.shtml,XXII,XXII_1316dB
21.04.2006,RV,Patientenverfügungs-Gesetz - PatVG,1299 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01299/index.shtml,XXII,XXII_1299dB
21.04.2006,RV,Verkehrs-Arbeitsinspektionsgesetz und Seilbahngesetz,1270 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01270/index.shtml,XXII,XXII_1270dB
11.04.2006,RV,Gesetzliches Budgetprovisorium 2003,10 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_00010/index.shtml,XXII,XXII_10dB
04.04.2006,A,Bundes-Verfassungsgesetz um Bestimmungen über eine Infrastrukturkompetenz des Bundes,552/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00552/index.shtml,XXII,XXII_552A
29.03.2006,RV,"Strafgesetzbuch, Strafprozessordnung 1975, Änderung",1326 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01326/index.shtml,XXII,XXII_1326dB
29.03.2006,RV,"Strafgesetzbuch, Änderung",1325 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01325/index.shtml,XXII,XXII_1325dB
29.03.2006,A,"Bundesstraßengesetz, Änderung",342/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00342/index.shtml,XXII,XXII_342A
